entity,entity_code,is_aggregate_entity,date,series,is_aggregate_series,generation_twh,generation_share_pct,generation_kwh_per_capita,generation_yoy_change_twh,generation_yoy_change_pct,generation_share_yoy_change_pct_points,generation_yoy_change_kwh_per_capita,generation_ytd_twh,generation_ytd_share_pct,generation_ytd_kwh_per_capita
"EU",,true,"2021-11","Other renewables",false,1.53,0.65,3.42,-0.04,-2.55,-0.05,-0.09,16.41,0.67,36.65
"EU",,true,"2021-11","Solar",false,5.83,2.47,13.02,0.24,4.29,-0.01,0.54,153.03,6.25,341.81
"EU",,true,"2021-11","Total generation",true,236.11,100,527.38,10.34,4.58,0,23.1,2448.02,100,5467.92
"EU",,true,"2021-11","Wind",false,35.14,14.88,78.49,1.75,5.24,0.09,3.91,332.93,13.6,743.64
"EU",,true,"2021-12","Bioenergy",false,11.72,4.64,26.18,0.91,8.42,0.16,2.03,119.93,4.44,267.88
"EU",,true,"2021-12","Coal",false,42.43,16.8,94.77,7.46,21.33,2.32,16.66,398.45,14.75,889.98
"EU",,true,"2021-12","Gas",false,52.84,20.92,118.02,2.76,5.51,0.19,6.16,514.12,19.04,1148.34
"EU",,true,"2021-12","Hydro",false,27.88,11.04,62.27,-2.25,-7.47,-1.43,-5.03,342.65,12.69,765.35
"EU",,true,"2021-12","Nuclear",false,61.27,24.25,136.85,-2.69,-4.21,-2.23,-6.01,698.09,25.85,1559.26
"EU",,true,"2021-12","Other fossil",false,7.45,2.95,16.64,0.84,12.71,0.21,1.88,76,2.81,169.75
"EU",,true,"2021-12","Other renewables",false,1.57,0.62,3.51,-0.08,-4.85,-0.06,-0.18,17.98,0.67,40.16
"EU",,true,"2021-12","Solar",false,4.5,1.78,10.05,1.11,32.74,0.38,2.48,157.53,5.83,351.86
"EU",,true,"2021-12","Total generation",true,252.62,100,564.25,11.08,4.59,0,24.75,2700.64,100,6032.17
"EU",,true,"2021-12","Wind",false,42.96,17.01,95.96,3.02,7.56,0.47,6.75,375.89,13.92,839.59
"EU",,true,"2022-01","Bioenergy",false,11.4,4.41,25.38,0.02,0.18,-0.02,0.04,11.4,4.41,25.38
"EU",,true,"2022-01","Coal",false,40.01,15.48,89.09,0.2,0.5,-0.02,0.45,40.01,15.48,89.09
"EU",,true,"2022-01","Gas",false,54.67,21.16,121.73,2.48,4.75,0.84,5.52,54.67,21.16,121.73
"EU",,true,"2022-01","Hydro",false,26.68,10.32,59.41,-8.05,-23.18,-3.2,-17.92,26.68,10.32,59.41
"EU",,true,"2022-01","Nuclear",false,63.61,24.61,141.63,-4.37,-6.43,-1.85,-9.73,63.61,24.61,141.63
"EU",,true,"2022-01","Other fossil",false,7.37,2.85,16.41,0.53,7.75,0.19,1.18,7.37,2.85,16.41
"EU",,true,"2022-01","Other renewables",false,1.71,0.66,3.81,0.02,1.18,0,0.04,1.71,0.66,3.81
"EU",,true,"2022-01","Solar",false,6.68,2.58,14.87,2.6,63.73,0.99,5.79,6.68,2.58,14.87
"EU",,true,"2022-01","Total generation",true,258.42,100,575.4,1.54,0.6,0,3.43,258.42,100,575.4
"EU",,true,"2022-01","Wind",false,46.29,17.91,103.07,8.11,21.24,3.05,18.06,46.29,17.91,103.07
"EU",,true,"2022-02","Bioenergy",false,10.16,4.4,22.62,-0.07,-0.68,-0.06,-0.16,21.56,4.41,48.01
"EU",,true,"2022-02","Coal",false,31.98,13.86,71.21,0.73,2.34,0.24,1.63,71.99,14.72,160.29
"EU",,true,"2022-02","Gas",false,42.86,18.57,95.43,0.55,1.3,0.13,1.22,97.53,19.94,217.16
"EU",,true,"2022-02","Hydro",false,21.42,9.28,47.69,-13.58,-38.8,-5.97,-30.24,48.1,9.83,107.1
"EU",,true,"2022-02","Nuclear",false,54.74,23.72,121.88,-3.9,-6.65,-1.83,-8.68,118.35,24.19,263.52
"EU",,true,"2022-02","Other fossil",false,6.17,2.67,13.74,-0.03,-0.48,-0.03,-0.07,13.54,2.77,30.15
"EU",,true,"2022-02","Other renewables",false,1.49,0.65,3.32,0.01,0.68,0.01,0.02,3.2,0.65,7.13
"EU",,true,"2022-02","Solar",false,9.92,4.3,22.09,2.63,36.08,1.12,5.86,16.6,3.39,36.96
"EU",,true,"2022-02","Total generation",true,230.77,100,513.83,1.28,0.56,0,2.85,489.19,100,1089.23
"EU",,true,"2022-02","Wind",false,52.03,22.55,115.85,14.94,40.28,6.39,33.27,98.32,20.1,218.92
"EU",,true,"2022-03","Bioenergy",false,11.22,4.72,24.98,0.55,5.15,0.27,1.22,32.78,4.51,72.99
"EU",,true,"2022-03","Coal",false,42.33,17.81,94.25,10.58,33.32,4.58,23.56,114.32,15.73,254.55
"EU",,true,"2022-03","Gas",false,47.61,20.03,106.01,0.88,1.88,0.56,1.96,145.14,19.97,323.17
"EU",,true,"2022-03","Hydro",false,22.82,9.6,50.81,-7.74,-25.33,-3.14,-17.23,70.92,9.76,157.91
"EU",,true,"2022-03","Nuclear",false,54.51,22.93,121.37,-7.63,-12.28,-2.97,-16.99,172.86,23.78,384.89
"EU",,true,"2022-03","Other fossil",false,7.19,3.02,16.01,0.98,15.78,0.43,2.18,20.73,2.85,46.16
"EU",,true,"2022-03","Other renewables",false,1.66,0.7,3.7,0.03,1.84,0.02,0.07,4.86,0.67,10.82
"EU",,true,"2022-03","Solar",false,16.69,7.02,37.16,3.17,23.45,1.39,7.06,33.29,4.58,74.12
"EU",,true,"2022-03","Total generation",true,237.74,100,529.35,-2.22,-0.93,0,-4.94,726.93,100,1618.59
"EU",,true,"2022-03","Wind",false,33.71,14.18,75.06,-3.04,-8.27,-1.14,-6.77,132.03,18.16,293.98
"EU",,true,"2022-04","Bioenergy",false,10.1,4.75,22.49,-0.05,-0.49,0.05,-0.11,42.88,4.56,95.48
"EU",,true,"2022-04","Coal",false,32.32,15.21,71.96,3.6,12.53,1.9,8.02,146.64,15.61,326.51
"EU",,true,"2022-04","Gas",false,34.59,16.28,77.02,-8.43,-19.6,-3.65,-18.77,179.73,19.13,400.19
"EU",,true,"2022-04","Hydro",false,24.54,11.55,54.64,-2,-7.54,-0.75,-4.45,95.46,10.16,212.55
"EU",,true,"2022-04","Nuclear",false,47.32,22.27,105.36,-6.71,-12.42,-2.76,-14.94,220.18,23.44,490.25
"EU",,true,"2022-04","Other fossil",false,5.83,2.74,12.98,0.04,0.69,0.06,0.09,26.56,2.83,59.14
"EU",,true,"2022-04","Other renewables",false,1.5,0.71,3.34,0.04,2.74,0.03,0.09,6.36,0.68,14.16
"EU",,true,"2022-04","Solar",false,20.1,9.46,44.75,3.91,24.15,1.96,8.71,53.39,5.68,118.88
"EU",,true,"2022-04","Total generation",true,212.52,100,473.2,-3.3,-1.53,0,-7.35,939.45,100,2091.79
"EU",,true,"2022-04","Wind",false,36.22,17.04,80.65,6.3,21.06,3.18,14.03,168.25,17.91,374.63
"EU",,true,"2022-05","Bioenergy",false,9.75,4.75,21.71,0.1,1.04,0.13,0.22,52.63,4.6,117.19
"EU",,true,"2022-05","Coal",false,29.99,14.62,66.78,6.51,27.73,3.38,14.5,176.63,15.43,393.29
"EU",,true,"2022-05","Gas",false,35.55,17.32,79.16,3.82,12.04,2.13,8.51,215.28,18.81,479.34
"EU",,true,"2022-05","Hydro",false,26.72,13.02,59.49,-6.52,-19.61,-2.89,-14.52,122.18,10.67,272.05
"EU",,true,"2022-05","Nuclear",false,42.74,20.83,95.17,-10.2,-19.27,-4.51,-22.71,262.92,22.97,585.42
"EU",,true,"2022-05","Other fossil",false,6,2.92,13.36,0.09,1.52,0.09,0.2,32.56,2.84,72.5
"EU",,true,"2022-05","Other renewables",false,1.44,0.7,3.21,-0.04,-2.7,-0.01,-0.09,7.8,0.68,17.37
"EU",,true,"2022-05","Solar",false,25.69,12.52,57.2,6.67,35.07,3.42,14.85,79.08,6.91,176.08
"EU",,true,"2022-05","Total generation",true,205.2,100,456.9,-3.7,-1.77,0,-8.24,1144.65,100,2548.69
"EU",,true,"2022-05","Wind",false,27.32,13.31,60.83,-4.13,-13.13,-1.75,-9.2,195.57,17.09,435.46
"EU",,true,"2022-06","Bioenergy",false,9.12,4.49,20.31,0.69,8.19,0.38,1.54,61.75,4.58,137.49
"EU",,true,"2022-06","Coal",false,31.96,15.73,71.16,4.92,18.2,2.54,10.95,208.59,15.48,464.45
"EU",,true,"2022-06","Gas",false,39.83,19.61,88.69,1.15,2.97,0.75,2.56,255.11,18.93,568.03
"EU",,true,"2022-06","Hydro",false,24.45,12.04,54.44,-7.95,-24.54,-3.76,-17.7,146.63,10.88,326.49
"EU",,true,"2022-06","Nuclear",false,42.67,21.01,95.01,-9.98,-18.96,-4.67,-22.22,305.59,22.67,680.43
"EU",,true,"2022-06","Other fossil",false,5.85,2.88,13.03,0.11,1.92,0.08,0.24,38.41,2.85,85.52
"EU",,true,"2022-06","Other renewables",false,1.32,0.65,2.94,-0.07,-5.04,-0.03,-0.16,9.12,0.68,20.31
"EU",,true,"2022-06","Solar",false,26.18,12.89,58.29,4.9,23.03,2.51,10.91,105.26,7.81,234.37
"EU",,true,"2022-06","Total generation",true,203.12,100,452.27,-1.92,-0.94,0,-4.28,1347.77,100,3000.96
"EU",,true,"2022-06","Wind",false,21.74,10.7,48.41,4.31,24.73,2.2,9.6,217.31,16.12,483.86
"EU",,true,"2022-07","Bioenergy",false,9.17,4.31,20.42,0.39,4.44,0.25,0.87,70.92,4.54,157.91
"EU",,true,"2022-07","Coal",false,33.78,15.87,75.21,3.59,11.89,1.89,7.99,242.37,15.53,539.66
"EU",,true,"2022-07","Gas",false,44.05,20.7,98.08,4.54,11.49,2.41,10.11,299.16,19.17,666.11
"EU",,true,"2022-07","Hydro",false,22.04,10.36,49.07,-8.22,-27.16,-3.65,-18.3,168.67,10.81,375.56
"EU",,true,"2022-07","Nuclear",false,43.9,20.63,97.75,-12.79,-22.56,-5.61,-28.48,349.49,22.39,778.18
"EU",,true,"2022-07","Other fossil",false,6.16,2.89,13.72,-0.11,-1.75,-0.01,-0.24,44.57,2.86,99.24
"EU",,true,"2022-07","Other renewables",false,1.36,0.64,3.03,-0.08,-5.56,-0.03,-0.18,10.48,0.67,23.33
"EU",,true,"2022-07","Solar",false,27.16,12.76,60.47,6.61,32.17,3.25,14.72,132.42,8.49,294.85
"EU",,true,"2022-07","Total generation",true,212.81,100,473.84,-3.21,-1.49,0,-7.15,1560.58,100,3474.8
"EU",,true,"2022-07","Wind",false,25.19,11.84,56.09,2.86,12.81,1.5,6.37,242.5,15.54,539.95
"EU",,true,"2022-08","Bioenergy",false,9.15,4.48,20.37,0.1,1.1,0.15,0.22,80.07,4.54,178.28
"EU",,true,"2022-08","Coal",false,35.67,17.46,79.42,5.53,18.35,3.03,12.31,278.04,15.75,619.09
"EU",,true,"2022-08","Gas",false,42.84,20.98,95.39,9.83,29.78,5.18,21.89,342,19.38,761.5
"EU",,true,"2022-08","Hydro",false,19.97,9.78,44.47,-7.89,-28.32,-3.56,-17.57,188.64,10.69,420.03
"EU",,true,"2022-08","Nuclear",false,43.3,21.2,96.41,-14.08,-24.54,-6.27,-31.35,392.79,22.26,874.59
"EU",,true,"2022-08","Other fossil",false,5.91,2.89,13.16,-0.41,-6.49,-0.14,-0.91,50.48,2.86,112.4
"EU",,true,"2022-08","Other renewables",false,1.36,0.67,3.03,-0.05,-3.55,0,-0.11,11.84,0.67,26.36
"EU",,true,"2022-08","Solar",false,24.97,12.23,55.6,6.62,36.08,3.45,14.74,157.39,8.92,350.45
"EU",,true,"2022-08","Total generation",true,204.24,100,454.76,-4.66,-2.23,0,-10.38,1764.82,100,3929.56
"EU",,true,"2022-08","Wind",false,21.07,10.32,46.91,-4.31,-16.98,-1.83,-9.6,263.57,14.93,586.87
"EU",,true,"2022-09","Bioenergy",false,9.2,4.62,20.48,-0.03,-0.33,0.18,-0.07,89.27,4.55,198.77
"EU",,true,"2022-09","Coal",false,35.65,17.89,79.38,-0.97,-2.65,0.28,-2.16,313.69,15.97,698.47
"EU",,true,"2022-09","Gas",false,39.51,19.83,87.97,-0.57,-1.42,0.56,-1.27,381.51,19.42,849.47
"EU",,true,"2022-09","Hydro",false,19.58,9.83,43.6,-2.02,-9.35,-0.55,-4.5,208.22,10.6,463.62
"EU",,true,"2022-09","Nuclear",false,42.91,21.54,95.54,-13.63,-24.11,-5.64,-30.35,435.7,22.18,970.13
"EU",,true,"2022-09","Other fossil",false,6.08,3.05,13.54,-0.01,-0.16,0.12,-0.02,56.56,2.88,125.94
"EU",,true,"2022-09","Other renewables",false,1.34,0.67,2.98,-0.05,-3.6,0,-0.11,13.18,0.67,29.35
"EU",,true,"2022-09","Solar",false,17.93,9,39.92,2.46,15.9,1.56,5.48,175.32,8.93,390.37
"EU",,true,"2022-09","Total generation",true,199.22,100,443.59,-8.78,-4.22,0,-19.55,1964.04,100,4373.15
"EU",,true,"2022-09","Wind",false,27.02,13.56,60.16,6.04,28.79,3.47,13.45,290.59,14.8,647.03
"EU",,true,"2022-10","Bioenergy",false,9.34,4.62,20.8,-0.68,-6.79,0.12,-1.51,98.61,4.55,219.57
"EU",,true,"2022-10","Coal",false,31.71,15.67,70.61,-4.92,-13.43,-0.76,-10.95,345.4,15.94,769.07
"EU",,true,"2022-10","Gas",false,41.23,20.37,91.8,2.16,5.53,2.84,4.81,422.74,19.51,941.28
"EU",,true,"2022-10","Hydro",false,18.89,9.33,42.06,-1.42,-6.99,0.22,-3.16,227.11,10.48,505.69
"EU",,true,"2022-10","Nuclear",false,43.52,21.51,96.9,-15.76,-26.59,-5.08,-35.09,479.22,22.12,1067.04
"EU",,true,"2022-10","Other fossil",false,6.1,3.01,13.58,-0.25,-3.94,0.16,-0.56,62.66,2.89,139.52
"EU",,true,"2022-10","Other renewables",false,1.42,0.7,3.16,-0.09,-5.96,0.02,-0.2,14.6,0.67,32.51
"EU",,true,"2022-10","Solar",false,13.85,6.84,30.84,2.4,20.96,1.7,5.34,189.17,8.73,421.21
"EU",,true,"2022-10","Total generation",true,202.37,100,450.6,-20.53,-9.21,0,-45.71,2166.41,100,4823.75
"EU",,true,"2022-10","Wind",false,36.31,17.94,80.85,-1.97,-5.15,0.77,-4.39,326.9,15.09,727.88
"EU",,true,"2022-11","Bioenergy",false,10.29,4.84,22.91,-0.33,-3.11,0.34,-0.73,108.9,4.58,242.48
"EU",,true,"2022-11","Coal",false,36.76,17.31,81.85,-3.63,-8.99,0.2,-8.08,382.16,16.07,850.92
"EU",,true,"2022-11","Gas",false,40.04,18.85,89.15,-14.91,-27.13,-4.42,-33.2,462.78,19.45,1030.43
"EU",,true,"2022-11","Hydro",false,21.87,10.3,48.7,-0.4,-1.8,0.87,-0.89,248.98,10.47,554.38
"EU",,true,"2022-11","Nuclear",false,46.38,21.83,103.27,-12.17,-20.79,-2.97,-27.1,525.6,22.09,1170.31
"EU",,true,"2022-11","Other fossil",false,6.27,2.95,13.96,-0.56,-8.2,0.06,-1.25,68.93,2.9,153.48
"EU",,true,"2022-11","Other renewables",false,1.45,0.68,3.23,-0.08,-5.23,0.03,-0.18,16.05,0.67,35.74
"EU",,true,"2022-11","Solar",false,7.76,3.65,17.28,1.93,33.1,1.18,4.3,196.93,8.28,438.49
"EU",,true,"2022-11","Total generation",true,212.42,100,472.98,-23.69,-10.03,0,-52.75,2378.83,100,5296.72
"EU",,true,"2022-11","Wind",false,41.6,19.58,92.63,6.46,18.38,4.7,14.38,368.5,15.49,820.51
"EU",,true,"2022-12","Bioenergy",false,11.44,4.88,25.47,-0.28,-2.39,0.24,-0.62,120.34,4.6,267.95
"EU",,true,"2022-12","Coal",false,41.6,17.74,92.63,-0.83,-1.96,0.94,-1.85,423.76,16.22,943.55
"EU",,true,"2022-12","Gas",false,47.1,20.08,104.87,-5.74,-10.86,-0.84,-12.78,509.88,19.51,1135.3
"EU",,true,"2022-12","Hydro",false,26.52,11.31,59.05,-1.36,-4.88,0.27,-3.03,275.5,10.54,613.43
"EU",,true,"2022-12","Nuclear",false,54.36,23.18,121.04,-6.91,-11.28,-1.07,-15.39,579.96,22.19,1291.34
"EU",,true,"2022-12","Other fossil",false,6.79,2.9,15.12,-0.66,-8.86,-0.05,-1.47,75.72,2.9,168.6
"EU",,true,"2022-12","Other renewables",false,1.55,0.66,3.45,-0.02,-1.27,0.04,-0.04,17.6,0.67,39.19
"EU",,true,"2022-12","Solar",false,4.86,2.07,10.82,0.36,8,0.29,0.8,201.79,7.72,449.31
"EU",,true,"2022-12","Total generation",true,234.53,100,522.21,-18.09,-7.16,0,-40.28,2613.36,100,5818.93
"EU",,true,"2022-12","Wind",false,40.31,17.19,89.75,-2.65,-6.17,0.18,-5.9,408.81,15.64,910.26
"EU",,true,"2023-01","Bioenergy",false,10.51,4.37,23.32,-0.89,-7.81,-0.04,-1.97,10.51,4.37,23.32
"EU",,true,"2023-01","Coal",false,36.04,14.97,79.97,-3.97,-9.92,-0.51,-8.81,36.04,14.97,79.97
"EU",,true,"2023-01","Gas",false,39.05,16.22,86.65,-15.62,-28.57,-4.94,-34.66,39.05,16.22,86.65
"EU",,true,"2023-01","Hydro",false,29.76,12.36,66.04,3.08,11.54,2.04,6.83,29.76,12.36,66.04
"EU",,true,"2023-01","Nuclear",false,57.12,23.73,126.75,-6.49,-10.2,-0.88,-14.4,57.12,23.73,126.75
"EU",,true,"2023-01","Other fossil",false,6.62,2.75,14.69,-0.75,-10.18,-0.1,-1.66,6.62,2.75,14.69
"EU",,true,"2023-01","Other renewables",false,1.49,0.62,3.31,-0.22,-12.87,-0.04,-0.49,1.49,0.62,3.31
"EU",,true,"2023-01","Solar",false,6.73,2.8,14.93,0.05,0.75,0.22,0.11,6.73,2.8,14.93
"EU",,true,"2023-01","Total generation",true,240.69,100,534.09,-17.73,-6.86,0,-39.34,240.69,100,534.09
"EU",,true,"2023-01","Wind",false,53.37,22.17,118.43,7.08,15.29,4.26,15.71,53.37,22.17,118.43
"EU",,true,"2023-02","Bioenergy",false,9.77,4.45,21.68,-0.39,-3.84,0.05,-0.87,20.28,4.4,45
"EU",,true,"2023-02","Coal",false,34.32,15.62,76.16,2.34,7.32,1.76,5.19,70.36,15.28,156.13
"EU",,true,"2023-02","Gas",false,42.99,19.57,95.39,0.13,0.3,1,0.29,82.04,17.82,182.05
"EU",,true,"2023-02","Hydro",false,22.56,10.27,50.06,1.14,5.32,0.99,2.53,52.32,11.36,116.1
"EU",,true,"2023-02","Nuclear",false,51.75,23.55,114.83,-2.99,-5.46,-0.17,-6.63,108.87,23.65,241.58
"EU",,true,"2023-02","Other fossil",false,6.22,2.83,13.8,0.05,0.81,0.16,0.11,12.84,2.79,28.49
"EU",,true,"2023-02","Other renewables",false,1.4,0.64,3.11,-0.09,-6.04,-0.01,-0.2,2.89,0.63,6.41
"EU",,true,"2023-02","Solar",false,11.74,5.34,26.05,1.82,18.35,1.04,4.04,18.47,4.01,40.98
"EU",,true,"2023-02","Total generation",true,219.72,100,487.55,-11.05,-4.79,0,-24.52,460.41,100,1021.64
"EU",,true,"2023-02","Wind",false,38.97,17.74,86.47,-13.06,-25.1,-4.81,-28.98,92.34,20.06,204.9
"EU",,true,"2023-03","Bioenergy",false,10.13,4.44,22.48,-1.09,-9.71,-0.28,-2.42,30.41,4.42,67.48
"EU",,true,"2023-03","Coal",false,30.54,13.39,67.77,-11.79,-27.85,-4.42,-26.16,100.9,14.65,223.9
"EU",,true,"2023-03","Gas",false,38.04,16.67,84.41,-9.57,-20.1,-3.36,-21.24,120.08,17.44,266.46
"EU",,true,"2023-03","Hydro",false,25.69,11.26,57.01,2.87,12.58,1.66,6.37,78.01,11.33,173.1
"EU",,true,"2023-03","Nuclear",false,51.26,22.47,113.74,-3.25,-5.96,-0.46,-7.21,160.13,23.26,355.33
"EU",,true,"2023-03","Other fossil",false,6.36,2.79,14.11,-0.83,-11.54,-0.23,-1.84,19.2,2.79,42.6
"EU",,true,"2023-03","Other renewables",false,1.54,0.67,3.42,-0.12,-7.23,-0.03,-0.27,4.43,0.64,9.83
"EU",,true,"2023-03","Solar",false,17.91,7.85,39.74,1.22,7.31,0.83,2.71,36.38,5.28,80.73
"EU",,true,"2023-03","Total generation",true,228.15,100,506.26,-9.59,-4.03,0,-21.28,688.56,100,1527.9
"EU",,true,"2023-03","Wind",false,46.68,20.46,103.58,12.97,38.48,6.28,28.78,139.02,20.19,308.48
"EU",,true,"2023-04","Bioenergy",false,9.11,4.53,20.21,-0.99,-9.8,-0.22,-2.2,39.52,4.44,87.69
"EU",,true,"2023-04","Coal",false,24.39,12.14,54.12,-7.93,-24.54,-3.07,-17.6,125.29,14.09,278.02
"EU",,true,"2023-04","Gas",false,31.03,15.44,68.85,-3.56,-10.29,-0.84,-7.9,151.11,16.99,335.31
"EU",,true,"2023-04","Hydro",false,24.62,12.25,54.63,0.08,0.33,0.7,0.18,102.63,11.54,227.73
"EU",,true,"2023-04","Nuclear",false,47.38,23.58,105.14,0.06,0.13,1.31,0.13,207.51,23.33,460.46
"EU",,true,"2023-04","Other fossil",false,5.31,2.64,11.78,-0.52,-8.92,-0.1,-1.15,24.51,2.76,54.39
"EU",,true,"2023-04","Other renewables",false,1.44,0.72,3.2,-0.06,-4,0.01,-0.13,5.87,0.66,13.03
"EU",,true,"2023-04","Solar",false,24.09,11.99,53.46,3.99,19.85,2.53,8.85,60.47,6.8,134.18
"EU",,true,"2023-04","Total generation",true,200.95,100,445.9,-11.57,-5.44,0,-25.67,889.51,100,1973.81
"EU",,true,"2023-04","Wind",false,33.58,16.71,74.51,-2.64,-7.29,-0.33,-5.86,172.6,19.4,383
"EU",,true,"2023-05","Bioenergy",false,8.38,4.26,18.6,-1.37,-14.05,-0.49,-3.04,47.9,4.41,106.29
"EU",,true,"2023-05","Coal",false,19.3,9.82,42.83,-10.69,-35.65,-4.8,-23.72,144.59,13.31,320.84
"EU",,true,"2023-05","Gas",false,27.88,14.19,61.87,-7.67,-21.58,-3.13,-17.02,178.99,16.48,397.18
"EU",,true,"2023-05","Hydro",false,29.23,14.88,64.86,2.51,9.39,1.86,5.57,131.86,12.14,292.59
"EU",,true,"2023-05","Nuclear",false,43.46,22.12,96.44,0.72,1.68,1.29,1.6,250.97,23.11,556.9
"EU",,true,"2023-05","Other fossil",false,5.25,2.67,11.65,-0.75,-12.5,-0.25,-1.66,29.76,2.74,66.04
"EU",,true,"2023-05","Other renewables",false,1.4,0.71,3.11,-0.04,-2.78,0.01,-0.09,7.27,0.67,16.13
"EU",,true,"2023-05","Solar",false,29.9,15.22,66.35,4.21,16.39,2.7,9.34,90.37,8.32,200.53
"EU",,true,"2023-05","Total generation",true,196.49,100,436.01,-8.71,-4.24,0,-19.33,1086,100,2409.81
"EU",,true,"2023-05","Wind",false,31.69,16.13,70.32,4.37,16,2.82,9.7,204.29,18.81,453.32
"EU",,true,"2023-06","Bioenergy",false,7.32,3.84,16.24,-1.8,-19.74,-0.65,-3.99,55.22,4.33,122.53
"EU",,true,"2023-06","Coal",false,19.46,10.21,43.18,-12.5,-39.11,-5.52,-27.74,164.05,12.85,364.02
"EU",,true,"2023-06","Gas",false,33,17.32,73.23,-6.83,-17.15,-2.29,-15.16,211.99,16.61,470.4
"EU",,true,"2023-06","Hydro",false,27.39,14.37,60.78,2.94,12.02,2.33,6.52,159.25,12.47,353.37
"EU",,true,"2023-06","Nuclear",false,42.95,22.54,95.31,0.28,0.66,1.53,0.62,293.92,23.02,652.2
"EU",,true,"2023-06","Other fossil",false,4.63,2.43,10.27,-1.22,-20.85,-0.45,-2.71,34.39,2.69,76.31
"EU",,true,"2023-06","Other renewables",false,1.27,0.67,2.82,-0.05,-3.79,0.02,-0.11,8.54,0.67,18.95
"EU",,true,"2023-06","Solar",false,33.04,17.34,73.32,6.86,26.2,4.45,15.22,123.41,9.67,273.84
"EU",,true,"2023-06","Total generation",true,190.56,100,422.85,-12.56,-6.18,0,-27.87,1276.56,100,2832.66
"EU",,true,"2023-06","Wind",false,21.5,11.28,47.71,-0.24,-1.1,0.58,-0.53,225.79,17.69,501.02
"EU",,true,"2023-07","Bioenergy",false,7.61,3.75,16.89,-1.56,-17.01,-0.56,-3.46,62.83,4.25,139.42
"EU",,true,"2023-07","Coal",false,19.41,9.56,43.07,-14.37,-42.54,-6.31,-31.89,183.46,12.4,407.09
"EU",,true,"2023-07","Gas",false,36.28,17.87,80.5,-7.77,-17.64,-2.83,-17.24,248.27,16.78,550.91
"EU",,true,"2023-07","Hydro",false,22.58,11.12,50.1,0.54,2.45,0.76,1.2,181.83,12.29,403.48
"EU",,true,"2023-07","Nuclear",false,47.02,23.16,104.34,3.12,7.11,2.53,6.92,340.94,23.04,756.54
"EU",,true,"2023-07","Other fossil",false,5.31,2.62,11.78,-0.85,-13.8,-0.27,-1.89,39.7,2.68,88.09
"EU",,true,"2023-07","Other renewables",false,1.3,0.64,2.88,-0.06,-4.41,0,-0.13,9.84,0.67,21.83
"EU",,true,"2023-07","Solar",false,32.68,16.1,72.52,5.52,20.32,3.34,12.25,156.09,10.55,346.36
"EU",,true,"2023-07","Total generation",true,202.99,100,450.43,-9.82,-4.61,0,-21.79,1479.55,100,3283.09
"EU",,true,"2023-07","Wind",false,30.8,15.17,68.34,5.61,22.27,3.33,12.45,256.59,17.34,569.37
"EU",,true,"2023-08","Bioenergy",false,7.91,4,17.55,-1.24,-13.55,-0.48,-2.75,70.74,4.22,156.97
"EU",,true,"2023-08","Coal",false,21.61,10.92,47.95,-14.06,-39.42,-6.54,-31.2,205.07,12.23,455.05
"EU",,true,"2023-08","Gas",false,34.35,17.37,76.22,-8.49,-19.82,-3.61,-18.84,282.62,16.85,627.13
"EU",,true,"2023-08","Hydro",false,24.61,12.44,54.61,4.64,23.23,2.66,10.3,206.44,12.31,458.09
"EU",,true,"2023-08","Nuclear",false,46,23.25,102.07,2.7,6.24,2.05,5.99,386.94,23.07,858.61
"EU",,true,"2023-08","Other fossil",false,5.58,2.82,12.38,-0.33,-5.58,-0.07,-0.73,45.28,2.7,100.48
"EU",,true,"2023-08","Other renewables",false,1.29,0.65,2.86,-0.07,-5.15,-0.02,-0.16,11.13,0.66,24.7
"EU",,true,"2023-08","Solar",false,29.42,14.87,65.28,4.45,17.82,2.64,9.87,185.51,11.06,411.64
"EU",,true,"2023-08","Total generation",true,197.81,100,438.94,-6.43,-3.15,0,-14.27,1677.36,100,3722.03
"EU",,true,"2023-08","Wind",false,27.04,13.67,60,5.97,28.33,3.35,13.25,283.63,16.91,629.37
"EU",,true,"2023-09","Bioenergy",false,7.8,4.05,17.31,-1.4,-15.22,-0.57,-3.11,78.54,4.2,174.28
"EU",,true,"2023-09","Coal",false,23.51,12.21,52.17,-12.14,-34.05,-5.68,-26.94,228.58,12.22,507.21
"EU",,true,"2023-09","Gas",false,34.01,17.66,75.47,-5.5,-13.92,-2.17,-12.2,316.63,16.93,702.6
"EU",,true,"2023-09","Hydro",false,20.7,10.75,45.93,1.12,5.72,0.92,2.49,227.14,12.15,504.02
"EU",,true,"2023-09","Nuclear",false,46.74,24.27,103.72,3.83,8.93,2.73,8.5,433.68,23.19,962.33
"EU",,true,"2023-09","Other fossil",false,5.21,2.71,11.56,-0.87,-14.31,-0.34,-1.93,50.49,2.7,112.04
"EU",,true,"2023-09","Other renewables",false,1.34,0.7,2.97,0,0,0.03,0,12.47,0.67,27.67
"EU",,true,"2023-09","Solar",false,26.24,13.63,58.23,8.31,46.35,4.63,18.44,211.75,11.32,469.87
"EU",,true,"2023-09","Total generation",true,192.55,100,427.26,-6.67,-3.35,0,-14.8,1869.91,100,4149.29
"EU",,true,"2023-09","Wind",false,27,14.02,59.91,-0.02,-0.07,0.46,-0.04,310.63,16.61,689.28
